 ********* BEGIN READER ****************************
 
 Nucleus            :  Se  34  96
 Imin, Imax         :     0  10
 imu, remu          :     1 12.0000
 ( 9   8) <--> ( 9   5)       -0.148602      0.001162      0.001162   WU     0.297111      0.297111
 ( 9   8) <--> ( 9   6)       -1.163867      0.071294      0.071294   WU    18.225344     18.225344
 ( 9   8) <--> ( 9   7)       -0.502460      0.013288      0.013288   WU     3.396820      3.396820
 ( 9   8) <--> ( 9   8)       -0.565569     -0.351151   (eb)
 ( 9   9) <--> ( 9   1)        0.052550      0.000145      0.000145   WU     0.037155      0.037155
 ( 9   9) <--> ( 9   2)       -0.074949      0.000296      0.000296   WU     0.075579      0.075579
 ( 9   9) <--> ( 9   3)        0.041155      0.000089      0.000089   WU     0.022788      0.022788
 ( 9   9) <--> ( 9   4)       -0.009516      0.000005      0.000005   WU     0.001218      0.001218
 ( 9   9) <--> ( 9   5)        0.139235      0.001020      0.001020   WU     0.260834      0.260834
 ( 9   9) <--> ( 9   6)        1.112586      0.065150      0.065150   WU    16.654677     16.654677
 ( 9   9) <--> ( 9   7)       -1.016366      0.054368      0.054368   WU    13.898523     13.898523
 ( 9   9) <--> ( 9   8)       -0.348789      0.006403      0.006403   WU     1.636792      1.636792
 ( 9   9) <--> ( 9   9)       -0.273488     -0.169804   (eb)
 ( 9  10) <--> ( 9   1)       -0.025104      0.000033      0.000033   WU     0.008479      0.008479
 ( 9  10) <--> ( 9   2)        0.032903      0.000057      0.000057   WU     0.014566      0.014566
 ( 9  10) <--> ( 9   3)       -0.055229      0.000161      0.000161   WU     0.041039      0.041039
 ( 9  10) <--> ( 9   4)        0.119739      0.000755      0.000755   WU     0.192904      0.192904
 ( 9  10) <--> ( 9   5)       -0.240677      0.003049      0.003049   WU     0.779358      0.779358
 ( 9  10) <--> ( 9   6)       -0.213845      0.002407      0.002407   WU     0.615271      0.615271
 ( 9  10) <--> ( 9   7)       -0.748103      0.029456      0.029456   WU     7.529939      7.529939
 ( 9  10) <--> ( 9   8)       -0.096035      0.000485      0.000485   WU     0.124087      0.124087
 ( 9  10) <--> ( 9   9)        0.279318      0.004106      0.004106   WU     1.049701      1.049701
 ( 9  10) <--> ( 9  10)       -0.390023     -0.242158   (eb)
 ( 9   1) <--> (10   1)       -0.890136      0.041702      0.037731   WU    10.660585      9.645291
 ( 9   1) <--> (10   2)        0.341966      0.006155      0.005569   WU     1.573387      1.423540
 ( 9   1) <--> (10   3)       -0.642217      0.021708      0.019640   WU     5.549224      5.020726
 ( 9   1) <--> (10   4)       -0.619905      0.020225      0.018299   WU     5.170336      4.677923
 ( 9   1) <--> (10   5)       -0.132800      0.000928      0.000840   WU     0.237283      0.214684
 ( 9   1) <--> (10   6)        0.016959      0.000015      0.000014   WU     0.003869      0.003501
 ( 9   1) <--> (10   7)       -0.438453      0.010118      0.009154   WU     2.586518      2.340183
 ( 9   1) <--> (10   8)        0.045227      0.000108      0.000097   WU     0.027521      0.024900
 ( 9   1) <--> (10   9)       -0.106824      0.000601      0.000543   WU     0.153534      0.138912
 ( 9   1) <--> (10  10)        0.043801      0.000101      0.000091   WU     0.025813      0.023355
 ( 9   2) <--> (10   1)       -0.189888      0.001898      0.001717   WU     0.485139      0.438935
 ( 9   2) <--> (10   2)       -0.740745      0.028879      0.026129   WU     7.382538      6.679439
 ( 9   2) <--> (10   3)        0.096422      0.000489      0.000443   WU     0.125089      0.113176
 ( 9   2) <--> (10   4)        0.165365      0.001439      0.001302   WU     0.367922      0.332881
 ( 9   2) <--> (10   5)       -1.284523      0.086842      0.078571   WU    22.199979     20.085695
 ( 9   2) <--> (10   6)        0.434181      0.009922      0.008977   WU     2.536355      2.294798
 ( 9   2) <--> (10   7)       -0.509853      0.013682      0.012379   WU     3.497511      3.164415
 ( 9   2) <--> (10   8)        0.225882      0.002685      0.002430   WU     0.686489      0.621109
 ( 9   2) <--> (10   9)       -0.211956      0.002364      0.002139   WU     0.604450      0.546884
 ( 9   2) <--> (10  10)        0.147980      0.001153      0.001043   WU     0.294630      0.266570
 ( 9   3) <--> (10   1)       -0.049148      0.000127      0.000115   WU     0.032499      0.029404
 ( 9   3) <--> (10   2)       -0.108058      0.000615      0.000556   WU     0.157102      0.142140
 ( 9   3) <--> (10   3)        0.570754      0.017145      0.015512   WU     4.382948      3.965525
 ( 9   3) <--> (10   4)        0.663840      0.023194      0.020985   WU     5.929195      5.364510
 ( 9   3) <--> (10   5)        0.627421      0.020719      0.018746   WU     5.296468      4.792042
 ( 9   3) <--> (10   6)       -0.073992      0.000288      0.000261   WU     0.073660      0.066645
 ( 9   3) <--> (10   7)        0.841510      0.037271      0.033721   WU     9.527693      8.620294
 ( 9   3) <--> (10   8)        1.827849      0.175844      0.159097   WU    44.952051     40.670903
 ( 9   3) <--> (10   9)       -0.271609      0.003883      0.003513   WU     0.992558      0.898028
 ( 9   3) <--> (10  10)        0.107950      0.000613      0.000555   WU     0.156788      0.141856
 ( 9   4) <--> (10   1)        0.016858      0.000015      0.000014   WU     0.003824      0.003459
 ( 9   4) <--> (10   2)        0.009319      0.000005      0.000004   WU     0.001168      0.001057
 ( 9   4) <--> (10   3)       -0.198338      0.002070      0.001873   WU     0.529276      0.478869
 ( 9   4) <--> (10   4)        0.815231      0.034979      0.031648   WU     8.941915      8.090304
 ( 9   4) <--> (10   5)        0.272974      0.003922      0.003548   WU     1.002559      0.907077
 ( 9   4) <--> (10   6)        0.439249      0.010155      0.009188   WU     2.595918      2.348688
 ( 9   4) <--> (10   7)        0.442121      0.010288      0.009308   WU     2.629968      2.379495
 ( 9   4) <--> (10   8)       -1.040685      0.057001      0.051573   WU    14.571607     13.183835
 ( 9   4) <--> (10   9)        1.047423      0.057742      0.052243   WU    14.760910     13.355109
 ( 9   4) <--> (10  10)        0.085007      0.000380      0.000344   WU     0.097226      0.087966
 ( 9   5) <--> (10   1)       -0.022451      0.000027      0.000024   WU     0.006782      0.006136
 ( 9   5) <--> (10   2)       -0.022973      0.000028      0.000025   WU     0.007101      0.006424
 ( 9   5) <--> (10   3)        0.077003      0.000312      0.000282   WU     0.079778      0.072180
 ( 9   5) <--> (10   4)       -0.033594      0.000059      0.000054   WU     0.015184      0.013738
 ( 9   5) <--> (10   5)        0.654402      0.022539      0.020392   WU     5.761790      5.213048
 ( 9   5) <--> (10   6)       -0.069633      0.000255      0.000231   WU     0.065238      0.059025
 ( 9   5) <--> (10   7)        0.120027      0.000758      0.000686   WU     0.193833      0.175372
 ( 9   5) <--> (10   8)       -0.849670      0.037997      0.034378   WU     9.713349      8.788268
 ( 9   5) <--> (10   9)        0.670130      0.023636      0.021385   WU     6.042092      5.466655
 ( 9   5) <--> (10  10)       -0.187138      0.001843      0.001668   WU     0.471185      0.426310
 ( 9   6) <--> (10   1)       -0.022313      0.000026      0.000024   WU     0.006699      0.006061
 ( 9   6) <--> (10   2)       -0.006352      0.000002      0.000002   WU     0.000543      0.000491
 ( 9   6) <--> (10   3)        0.033296      0.000058      0.000053   WU     0.014916      0.013495
 ( 9   6) <--> (10   4)       -0.035059      0.000065      0.000059   WU     0.016538      0.014963
 ( 9   6) <--> (10   5)        0.655473      0.022613      0.020459   WU     5.780665      5.230125
 ( 9   6) <--> (10   6)        0.365245      0.007021      0.006353   WU     1.794888      1.623946
 ( 9   6) <--> (10   7)       -0.262794      0.003635      0.003289   WU     0.929179      0.840686
 ( 9   6) <--> (10   8)       -0.356906      0.006704      0.006066   WU     1.713865      1.550640
 ( 9   6) <--> (10   9)        0.058776      0.000182      0.000165   WU     0.046481      0.042054
 ( 9   6) <--> (10  10)       -0.499059      0.013108      0.011860   WU     3.350990      3.031848
 ( 9   7) <--> (10   1)        0.016301      0.000014      0.000013   WU     0.003575      0.003235
 ( 9   7) <--> (10   2)        0.001538      0.000000      0.000000   WU     0.000032      0.000029
 ( 9   7) <--> (10   3)       -0.043963      0.000102      0.000092   WU     0.026004      0.023528
 ( 9   7) <--> (10   4)        0.003342      0.000001      0.000001   WU     0.000150      0.000136
 ( 9   7) <--> (10   5)       -0.245806      0.003180      0.002877   WU     0.812933      0.735511
 ( 9   7) <--> (10   6)       -0.317801      0.005316      0.004809   WU     1.358877      1.229460
 ( 9   7) <--> (10   7)       -1.552891      0.126920      0.114832   WU    32.445236     29.355214
 ( 9   7) <--> (10   8)        0.067722      0.000241      0.000218   WU     0.061707      0.055830
 ( 9   7) <--> (10   9)       -0.094306      0.000468      0.000424   WU     0.119660      0.108264
 ( 9   7) <--> (10  10)        0.329826      0.005726      0.005180   WU     1.463655      1.324259
 ( 9   8) <--> (10   1)        0.010986      0.000006      0.000006   WU     0.001624      0.001469
 ( 9   8) <--> (10   2)        0.007749      0.000003      0.000003   WU     0.000808      0.000731
 ( 9   8) <--> (10   3)       -0.001355      0.000000      0.000000   WU     0.000025      0.000022
 ( 9   8) <--> (10   4)        0.022486      0.000027      0.000024   WU     0.006803      0.006155
 ( 9   8) <--> (10   5)        0.065729      0.000227      0.000206   WU     0.058127      0.052591
 ( 9   8) <--> (10   6)        0.009609      0.000005      0.000004   WU     0.001242      0.001124
 ( 9   8) <--> (10   7)        0.185641      0.001814      0.001641   WU     0.463680      0.419520
 ( 9   8) <--> (10   8)        0.618591      0.020140      0.018222   WU     5.148447      4.658119
 ( 9   8) <--> (10   9)        0.624061      0.020497      0.018545   WU     5.239892      4.740855
 ( 9   8) <--> (10  10)       -0.280503      0.004141      0.003747   WU     1.058630      0.957808
 ( 9   9) <--> (10   1)       -0.006209      0.000002      0.000002   WU     0.000519      0.000469
 ( 9   9) <--> (10   2)       -0.026775      0.000038      0.000034   WU     0.009646      0.008727
 ( 9   9) <--> (10   3)        0.018197      0.000017      0.000016   WU     0.004455      0.004031
 ( 9   9) <--> (10   4)        0.036766      0.000071      0.000064   WU     0.018187      0.016455
 ( 9   9) <--> (10   5)        0.012862      0.000009      0.000008   WU     0.002226      0.002014
 ( 9   9) <--> (10   6)        0.028576      0.000043      0.000039   WU     0.010987      0.009940
 ( 9   9) <--> (10   7)        0.075017      0.000296      0.000268   WU     0.075716      0.068505
 ( 9   9) <--> (10   8)       -0.585125      0.018020      0.016303   WU     4.606444      4.167735
 ( 9   9) <--> (10   9)        0.596389      0.018720      0.016937   WU     4.785502      4.329740
 ( 9   9) <--> (10  10)       -0.633390      0.021115      0.019104   WU     5.397730      4.883660
 ( 9  10) <--> (10   1)       -0.016233      0.000014      0.000013   WU     0.003546      0.003208
 ( 9  10) <--> (10   2)        0.000629      0.000000      0.000000   WU     0.000005      0.000005
 ( 9  10) <--> (10   3)       -0.024382      0.000031      0.000028   WU     0.007998      0.007236
 ( 9  10) <--> (10   4)       -0.053459      0.000150      0.000136   WU     0.038451      0.034789
 ( 9  10) <--> (10   5)        0.023276      0.000029      0.000026   WU     0.007289      0.006595
 ( 9  10) <--> (10   6)       -0.087087      0.000399      0.000361   WU     0.102040      0.092322
 ( 9  10) <--> (10   7)       -0.006635      0.000002      0.000002   WU     0.000592      0.000536
 ( 9  10) <--> (10   8)       -0.386708      0.007871      0.007121   WU     2.012031      1.820409
 ( 9  10) <--> (10   9)        0.082704      0.000360      0.000326   WU     0.092029      0.083264
 ( 9  10) <--> (10  10)       -0.650837      0.022294      0.020171   WU     5.699185      5.156406
 (10   1) <--> (10   1)        0.289837      0.173785   (eb)
 (10   2) <--> (10   1)        1.101186      0.057743      0.057743   WU    14.761301     14.761301
 (10   2) <--> (10   2)       -1.305554     -0.782801   (eb)
 (10   3) <--> (10   1)       -0.360331      0.006183      0.006183   WU     1.580545      1.580545
 (10   3) <--> (10   2)       -1.499856      0.107122      0.107122   WU    27.384330     27.384330
 (10   3) <--> (10   3)       -1.379429     -0.827097   (eb)
 (10   4) <--> (10   1)        0.159768      0.001216      0.001216   WU     0.310729      0.310729
 (10   4) <--> (10   2)        0.310740      0.004598      0.004598   WU     1.175433      1.175433
 (10   4) <--> (10   3)       -0.084081      0.000337      0.000337   WU     0.086059      0.086059
 (10   4) <--> (10   4)       -0.937758     -0.562274   (eb)
 (10   5) <--> (10   1)        0.014247      0.000010      0.000010   WU     0.002471      0.002471
 (10   5) <--> (10   2)       -0.121876      0.000707      0.000707   WU     0.180816      0.180816
 (10   5) <--> (10   3)        0.731860      0.025506      0.025506   WU     6.520169      6.520169
 (10   5) <--> (10   4)        0.965211      0.044363      0.044363   WU    11.340902     11.340902
 (10   5) <--> (10   5)       -0.948903     -0.568956   (eb)
 (10   6) <--> (10   1)        0.218141      0.002266      0.002266   WU     0.579268      0.579268
 (10   6) <--> (10   2)        0.276624      0.003644      0.003644   WU     0.931498      0.931498
 (10   6) <--> (10   3)       -1.613794      0.124016      0.124016   WU    31.702928     31.702928
 (10   6) <--> (10   4)        0.671828      0.021493      0.021493   WU     5.494387      5.494387
 (10   6) <--> (10   5)        0.632393      0.019044      0.019044   WU     4.868305      4.868305
 (10   6) <--> (10   6)       -0.174875     -0.104854   (eb)
 (10   7) <--> (10   1)       -0.006147      0.000002      0.000002   WU     0.000460      0.000460
 (10   7) <--> (10   2)        0.095031      0.000430      0.000430   WU     0.109934      0.109934
 (10   7) <--> (10   3)        0.138413      0.000912      0.000912   WU     0.233214      0.233214
 (10   7) <--> (10   4)       -0.264499      0.003331      0.003331   WU     0.851633      0.851633
 (10   7) <--> (10   5)        0.174650      0.001453      0.001453   WU     0.371315      0.371315
 (10   7) <--> (10   6)       -0.191588      0.001748      0.001748   WU     0.446829      0.446829
 (10   7) <--> (10   7)       -0.990286     -0.593769   (eb)
 (10   8) <--> (10   1)        0.039128      0.000073      0.000073   WU     0.018637      0.018637
 (10   8) <--> (10   2)        0.026744      0.000034      0.000034   WU     0.008707      0.008707
 (10   8) <--> (10   3)       -0.260160      0.003223      0.003223   WU     0.823917      0.823917
 (10   8) <--> (10   4)       -0.020498      0.000020      0.000020   WU     0.005115      0.005115
 (10   8) <--> (10   5)       -1.369238      0.089277      0.089277   WU    22.822370     22.822370
 (10   8) <--> (10   6)        0.170987      0.001392      0.001392   WU     0.355900      0.355900
 (10   8) <--> (10   7)       -0.193952      0.001791      0.001791   WU     0.457924      0.457924
 (10   8) <--> (10   8)       -0.598987     -0.359149   (eb)
 (10   9) <--> (10   1)       -0.001012      0.000000      0.000000   WU     0.000012      0.000012
